Time t;Z Position z_t;Signal Amplitude
7.38e-09;-0.00560488;0.309017
7.39e-09;-0.00560488;0.809017
7.4e-09;-0.00560488;1
7.41e-09;-0.00560488;0.809017
7.42e-09;-0.00560488;0.309017
7.43e-09;-0.00560488;-0.309017
7.44e-09;-0.00560488;-0.809017
7.45e-09;-0.00560488;-1
7.46e-09;-0.00560488;-0.809017
7.47e-09;-0.00560488;-0.309017
7.48e-09;-0.00560488;0.309017
7.49e-09;-0.00560488;0.809017
7.5e-09;-0.00560488;1
7.51e-09;-0.00560488;0.809017
7.52e-09;-0.00560488;0.309017
7.53e-09;-0.00560488;-0.309017
7.54e-09;-0.00560488;-0.809017
7.55e-09;-0.00560488;-1
7.56e-09;-0.00560488;-0.809017
7.57e-09;-0.00560488;-0.309017
7.58e-09;-0.00560488;0.309017
7.59e-09;-0.00560488;0.809017
7.6e-09;-0.00560488;1
7.61e-09;-0.00560488;0.809017
7.62e-09;-0.00560488;0.309017
7.63e-09;-0.00560488;-0.309017
7.64e-09;-0.00560488;-0.809017
7.65e-09;-0.00560488;-1
7.66e-09;-0.00560488;-0.809017
7.67e-09;-0.00560488;-0.309017
7.68e-09;-0.00560488;0.309017
7.69e-09;-0.00560488;0.809017
7.7e-09;-0.00560488;1
7.71e-09;-0.00560488;0.809017
7.72e-09;-0.00560488;0.309017
7.73e-09;-0.00560488;-0.309017
7.74e-09;-0.00560488;-0.809017
7.75e-09;-0.00560488;-1
7.76e-09;-0.00560488;-0.809017
7.77e-09;-0.00560488;-0.309017
7.78e-09;-0.00560488;0.309017
7.79e-09;-0.00560488;0.809017
7.8e-09;-0.00560488;1
7.81e-09;-0.00560488;0.809017
7.82e-09;-0.00560488;0.309017
7.83e-09;-0.00560488;-0.309017
7.84e-09;-0.00560488;-0.809017
7.85e-09;-0.00560488;-1
7.86e-09;-0.00560488;-0.809017
7.87e-09;-0.00560488;-0.309017
7.88e-09;-0.00560488;0.309017
7.89e-09;-0.00560488;0.809017
7.9e-09;-0.00560488;1
7.91e-09;-0.00560488;0.809017
7.92e-09;-0.00560488;0.309017
7.93e-09;-0.00560488;-0.309017
7.94e-09;-0.00560488;-0.809017
7.95e-09;-0.00560488;-1
7.96e-09;-0.00560488;-0.809017
7.97e-09;-0.00560488;-0.309017
7.98e-09;-0.00560488;0.309017
7.99e-09;-0.00560488;0.809017
8e-09;-0.00560488;-1
8.01e-09;-0.00560488;-0.809017
8.02e-09;-0.00560488;-0.309017
8.03e-09;-0.00560488;0.309017
8.04e-09;-0.00560488;0.809017
8.05e-09;-0.00560488;1
8.06e-09;-0.00560488;0.809017
8.07e-09;-0.00560488;0.309017
8.08e-09;-0.00560488;-0.309017
8.09e-09;-0.00560488;-0.809017
8.1e-09;-0.00560488;-1
8.11e-09;-0.00560488;-0.809017
8.12e-09;-0.00560488;-0.309017
8.13e-09;-0.00560488;0.309017
8.14e-09;-0.00560488;0.809017
8.15e-09;-0.00560488;1
8.16e-09;-0.00560488;0.809017
8.17e-09;-0.00560488;0.309017
8.18e-09;-0.00560488;-0.309017
8.19e-09;-0.00560488;-0.809017
8.2e-09;-0.00560488;-1
8.21e-09;-0.00560488;-0.809017
8.22e-09;-0.00560488;-0.309017
8.23e-09;-0.00560488;0.309017
8.24e-09;-0.00560488;0.809017
8.25e-09;-0.00560488;1
8.26e-09;-0.00560488;0.809017
8.27e-09;-0.00560488;0.309017
8.28e-09;-0.00560488;-0.309017
8.29e-09;-0.00560488;-0.809017
8.3e-09;-0.00560488;-1
8.31e-09;-0.00560488;-0.809017
8.32e-09;-0.00560488;-0.309017
8.33e-09;-0.00560488;0.309017
8.34e-09;-0.00560488;0.809017
8.35e-09;-0.00560488;1
8.36e-09;-0.00560488;0.809017
8.37e-09;-0.00560488;0.309017
8.38e-09;-0.00560488;-0.309017
8.39e-09;-0.00560488;-0.809017
8.4e-09;-0.00560488;-1
8.41e-09;-0.00560488;-0.809017
8.42e-09;-0.00560488;-0.309017
8.43e-09;-0.00560488;0.309017
8.44e-09;-0.00560488;0.809017
8.45e-09;-0.00560488;1
8.46e-09;-0.00560488;0.809017
8.47e-09;-0.00560488;0.309017
8.48e-09;-0.00560488;-0.309017
8.49e-09;-0.00560488;-0.809017
8.5e-09;-0.00560488;-1
8.51e-09;-0.00560488;-0.809017
8.52e-09;-0.00560488;-0.309017
8.53e-09;-0.00560488;0.309017
8.54e-09;-0.00560488;0.809017
8.55e-09;-0.00560488;1
8.56e-09;-0.00560488;0.809017
8.57e-09;-0.00560488;0.309017
8.58e-09;-0.00560488;-0.309017
8.59e-09;-0.00560488;-0.809017
8.6e-09;-0.00560488;-1
8.61e-09;-0.00560488;-0.809017
8.62e-09;-0.00560488;-0.309017
8.63e-09;-0.00560488;0.309017
8.64e-09;-0.00560488;0.809017
8.65e-09;-0.00560488;1
8.66e-09;-0.00560488;0.809017
8.67e-09;-0.00560488;0.309017
8.68e-09;-0.00560488;-0.309017
8.69e-09;-0.00560488;-0.809017
8.7e-09;-0.00560488;-1
8.71e-09;-0.00560488;-0.809017
8.72e-09;-0.00560488;-0.309017
8.73e-09;-0.00560488;0.309017
8.74e-09;-0.00560488;0.809017
8.75e-09;-0.00560488;1
8.76e-09;-0.00560488;0.809017
8.77e-09;-0.00560488;0.309017
8.78e-09;-0.00560488;-0.309017
8.79e-09;-0.00560488;-0.809017
8.8e-09;-0.00560488;-1
8.81e-09;-0.00560488;-0.809017
8.82e-09;-0.00560488;-0.309017
8.83e-09;-0.00560488;0.309017
8.84e-09;-0.00560488;0.809017
8.85e-09;-0.00560488;1
8.86e-09;-0.00560488;0.809017
8.87e-09;-0.00560488;0.309017
8.88e-09;-0.00560488;-0.309017
8.89e-09;-0.00560488;-0.809017
8.9e-09;-0.00560488;-1
8.91e-09;-0.00560488;-0.809017
8.92e-09;-0.00560488;-0.309017
8.93e-09;-0.00560488;0.309017
8.94e-09;-0.00560488;0.809017
8.95e-09;-0.00560488;1
8.96e-09;-0.00560488;0.809017
8.97e-09;-0.00560488;0.309017
8.98e-09;-0.00560488;-0.309017
8.99e-09;-0.00560488;-0.809017
9e-09;-0.00560488;-1
9.01e-09;-0.00560488;-0.809017
9.02e-09;-0.00560488;-0.309017
9.03e-09;-0.00560488;0.309017
9.04e-09;-0.00560488;0.809017
9.05e-09;-0.00560488;1
9.06e-09;-0.00560488;0.809017
9.07e-09;-0.00560488;0.309017
9.08e-09;-0.00560488;-0.309017
9.09e-09;-0.00560488;-0.809017
9.1e-09;-0.00560488;-1
9.11e-09;-0.00560488;-0.809017
9.12e-09;-0.00560488;-0.309017
9.13e-09;-0.00560488;0.309017
9.14e-09;-0.00560488;0.809017
9.15e-09;-0.00560488;1
9.16e-09;-0.00560488;0.809017
9.17e-09;-0.00560488;0.309017
9.18e-09;-0.00560488;-0.309017
9.19e-09;-0.00560488;-0.809017
9.2e-09;-0.00560488;-1
9.21e-09;-0.00560488;-0.809017
9.22e-09;-0.00560488;-0.309017
9.23e-09;-0.00560488;0.309017
9.24e-09;-0.00560488;0.809017
9.25e-09;-0.00560488;1
9.26e-09;-0.00560488;0.809017
9.27e-09;-0.00560488;0.309017
9.28e-09;-0.00560488;-0.309017
9.29e-09;-0.00560488;-0.809017
9.3e-09;-0.00560488;-1
9.31e-09;-0.00560488;-0.809017
9.32e-09;-0.00560488;-0.309017
9.33e-09;-0.00560488;0.309017
9.34e-09;-0.00560488;0.809017
9.35e-09;-0.00560488;1
9.36e-09;-0.00560488;0.809017
9.37e-09;-0.00560488;0.309017
9.38e-09;-0.00560488;-0.309017
9.39e-09;-0.00560488;-0.809017
9.4e-09;-0.00560488;-1
9.41e-09;-0.00560488;-0.809017
9.42e-09;-0.00560488;-0.309017
9.43e-09;-0.00560488;0.309017
9.44e-09;-0.00560488;0.809017
9.45e-09;-0.00560488;1
9.46e-09;-0.00560488;0.809017
9.47e-09;-0.00560488;0.309017
9.48e-09;-0.00560488;-0.309017
9.49e-09;-0.00560488;-0.809017
9.5e-09;-0.00560488;-1
9.51e-09;-0.00560488;-0.809017
9.52e-09;-0.00560488;-0.309017
9.53e-09;-0.00560488;0.309017
9.54e-09;-0.00560488;0.809017
9.55e-09;-0.00560488;1
9.56e-09;-0.00560488;0.809017
9.57e-09;-0.00560488;0.309017
9.58e-09;-0.00560488;-0.309017
9.59e-09;-0.00560488;-0.809017
9.6e-09;-0.00560488;-1
9.61e-09;-0.00560488;-0.809017
9.62e-09;-0.00560488;-0.309017
9.63e-09;-0.00560488;0.309017
9.64e-09;-0.00560488;0.809017
9.65e-09;-0.00560488;1
9.66e-09;-0.00560488;0.809017
9.67e-09;-0.00560488;0.309017
9.68e-09;-0.00560488;-0.309017
9.69e-09;-0.00560488;-0.809017
9.7e-09;-0.00560488;-1
9.71e-09;-0.00560488;-0.809017
9.72e-09;-0.00560488;-0.309017
9.73e-09;-0.00560488;0.309017
9.74e-09;-0.00560488;0.809017
9.75e-09;-0.00560488;1
9.76e-09;-0.00560488;0.809017
9.77e-09;-0.00560488;0.309017
9.78e-09;-0.00560488;-0.309017
9.79e-09;-0.00560488;-0.809017
9.8e-09;-0.00560488;-1
9.81e-09;-0.00560488;-0.809017
9.82e-09;-0.00560488;-0.309017
9.83e-09;-0.00560488;0.309017
9.84e-09;-0.00560488;0.809017
9.85e-09;-0.00560488;1
9.86e-09;-0.00560488;0.809017
9.87e-09;-0.00560488;0.309017
9.88e-09;-0.00560488;-0.309017
9.89e-09;-0.00560488;-0.809017
9.9e-09;-0.00560488;-1
9.91e-09;-0.00560488;-0.809017
9.92e-09;-0.00560488;-0.309017
9.93e-09;-0.00560488;0.309017
9.94e-09;-0.00560488;0.809017
9.95e-09;-0.00560488;1
9.96e-09;-0.00560488;0.809017
9.97e-09;-0.00560488;0.309017
9.98e-09;-0.00560488;-0.309017
9.99e-09;-0.00560488;-0.809017
1e-08;-0.00560488;1
1.001e-08;-0.00560488;0.809017
1.002e-08;-0.00560488;0.309017
1.003e-08;-0.00560488;-0.309017
1.004e-08;-0.00560488;-0.809017
1.005e-08;-0.00560488;-1
1.006e-08;-0.00560488;-0.809017
1.007e-08;-0.00560488;-0.309017
1.008e-08;-0.00560488;0.309017
1.009e-08;-0.00560488;0.809017
1.01e-08;-0.00560488;1
1.011e-08;-0.00560488;0.809017
1.012e-08;-0.00560488;0.309017
1.013e-08;-0.00560488;-0.309017
1.014e-08;-0.00560488;-0.809017
1.015e-08;-0.00560488;-1
1.016e-08;-0.00560488;-0.809017
1.017e-08;-0.00560488;-0.309017
1.018e-08;-0.00560488;0.309017
1.019e-08;-0.00560488;0.809017
1.02e-08;-0.00560488;1
1.021e-08;-0.00560488;0.809017
1.022e-08;-0.00560488;0.309017
1.023e-08;-0.00560488;-0.309017
1.024e-08;-0.00560488;-0.809017
1.025e-08;-0.00560488;-1
1.026e-08;-0.00560488;-0.809017
1.027e-08;-0.00560488;-0.309017
1.028e-08;-0.00560488;0.309017
1.029e-08;-0.00560488;0.809017
1.03e-08;-0.00560488;1
1.031e-08;-0.00560488;0.809017
1.032e-08;-0.00560488;0.309017
1.033e-08;-0.00560488;-0.309017
1.034e-08;-0.00560488;-0.809017
1.035e-08;-0.00560488;-1
1.036e-08;-0.00560488;-0.809017
1.037e-08;-0.00560488;-0.309017
1.038e-08;-0.00560488;0.309017
1.039e-08;-0.00560488;0.809017
1.04e-08;-0.00560488;1
1.041e-08;-0.00560488;0.809017
1.042e-08;-0.00560488;0.309017
1.043e-08;-0.00560488;-0.309017
1.044e-08;-0.00560488;-0.809017
1.045e-08;-0.00560488;-1
1.046e-08;-0.00560488;-0.809017
1.047e-08;-0.00560488;-0.309017
1.048e-08;-0.00560488;0.309017
1.049e-08;-0.00560488;0.809017
1.05e-08;-0.00560488;1
1.051e-08;-0.00560488;0.809017
1.052e-08;-0.00560488;0.309017
1.053e-08;-0.00560488;-0.309017
1.054e-08;-0.00560488;-0.809017
1.055e-08;-0.00560488;-1
1.056e-08;-0.00560488;-0.809017
1.057e-08;-0.00560488;-0.309017
1.058e-08;-0.00560488;0.309017
1.059e-08;-0.00560488;0.809017
1.06e-08;-0.00560488;1
1.061e-08;-0.00560488;0.809017
1.062e-08;-0.00560488;0.309017
1.063e-08;-0.00560488;-0.309017
1.064e-08;-0.00560488;-0.809017
1.065e-08;-0.00560488;-1
1.066e-08;-0.00560488;-0.809017
1.067e-08;-0.00560488;-0.309017
1.068e-08;-0.00560488;0.309017
1.069e-08;-0.00560488;0.809017
1.07e-08;-0.00560488;1
1.071e-08;-0.00560488;0.809017
1.072e-08;-0.00560488;0.309017
1.073e-08;-0.00560488;-0.309017
1.074e-08;-0.00560488;-0.809017
1.075e-08;-0.00560488;-1
1.076e-08;-0.00560488;-0.809017
1.077e-08;-0.00560488;-0.309017
1.078e-08;-0.00560488;0.309017
1.079e-08;-0.00560488;0.809017
1.08e-08;-0.00560488;1
1.081e-08;-0.00560488;0.809017
1.082e-08;-0.00560488;0.309017
1.083e-08;-0.00560488;-0.309017
1.084e-08;-0.00560488;-0.809017
1.085e-08;-0.00560488;-1
1.086e-08;-0.00560488;-0.809017
1.087e-08;-0.00560488;-0.309017
1.088e-08;-0.00560488;0.309017
1.089e-08;-0.00560488;0.809017
1.09e-08;-0.00560488;1
1.091e-08;-0.00560488;0.809017
1.092e-08;-0.00560488;0.309017
1.093e-08;-0.00560488;-0.309017
1.094e-08;-0.00560488;-0.809017
1.095e-08;-0.00560488;-1
1.096e-08;-0.00560488;-0.809017
1.097e-08;-0.00560488;-0.309017
1.098e-08;-0.00560488;0.309017
1.099e-08;-0.00560488;0.809017
1.1e-08;-0.00560488;1
1.101e-08;-0.00560488;0.809017
1.102e-08;-0.00560488;0.309017
1.103e-08;-0.00560488;-0.309017
1.104e-08;-0.00560488;-0.809017
1.105e-08;-0.00560488;-1
1.106e-08;-0.00560488;-0.809017
1.107e-08;-0.00560488;-0.309017
1.108e-08;-0.00560488;0.309017
1.109e-08;-0.00560488;0.809017
1.11e-08;-0.00560488;1
1.111e-08;-0.00560488;0.809017
1.112e-08;-0.00560488;0.309017
1.113e-08;-0.00560488;-0.309017
1.114e-08;-0.00560488;-0.809017
1.115e-08;-0.00560488;-1
1.116e-08;-0.00560488;-0.809017
1.117e-08;-0.00560488;-0.309017
1.118e-08;-0.00560488;0.309017
1.119e-08;-0.00560488;0.809017
1.12e-08;-0.00560488;1
1.121e-08;-0.00560488;0.809017
1.122e-08;-0.00560488;0.309017
1.123e-08;-0.00560488;-0.309017
1.124e-08;-0.00560488;-0.809017
1.125e-08;-0.00560488;-1
1.126e-08;-0.00560488;-0.809017
1.127e-08;-0.00560488;-0.309017
1.128e-08;-0.00560488;0.309017
1.129e-08;-0.00560488;0.809017
1.13e-08;-0.00560488;1
1.131e-08;-0.00560488;0.809017
1.132e-08;-0.00560488;0.309017
1.133e-08;-0.00560488;-0.309017
1.134e-08;-0.00560488;-0.809017
1.135e-08;-0.00560488;-1
1.136e-08;-0.00560488;-0.809017
1.137e-08;-0.00560488;-0.309017
1.138e-08;-0.00560488;0.309017
1.139e-08;-0.00560488;0.809017
1.14e-08;-0.00560488;1
1.141e-08;-0.00560488;0.809017
1.142e-08;-0.00560488;0.309017
1.143e-08;-0.00560488;-0.309017
1.144e-08;-0.00560488;-0.809017
1.145e-08;-0.00560488;-1
1.146e-08;-0.00560488;-0.809017
1.147e-08;-0.00560488;-0.309017
1.148e-08;-0.00560488;0.309017
1.149e-08;-0.00560488;0.809017
1.15e-08;-0.00560488;1
1.151e-08;-0.00560488;0.809017
1.152e-08;-0.00560488;0.309017
1.153e-08;-0.00560488;-0.309017
1.154e-08;-0.00560488;-0.809017
1.155e-08;-0.00560488;-1
1.156e-08;-0.00560488;-0.809017
1.157e-08;-0.00560488;-0.309017
1.158e-08;-0.00560488;0.309017
1.159e-08;-0.00560488;0.809017
1.16e-08;-0.00560488;1
1.161e-08;-0.00560488;0.809017
1.162e-08;-0.00560488;0.309017
1.163e-08;-0.00560488;-0.309017
1.164e-08;-0.00560488;-0.809017
1.165e-08;-0.00560488;-1
1.166e-08;-0.00560488;-0.809017
1.167e-08;-0.00560488;-0.309017
1.168e-08;-0.00560488;0.309017
1.169e-08;-0.00560488;0.809017
1.17e-08;-0.00560488;1
1.171e-08;-0.00560488;0.809017
1.172e-08;-0.00560488;0.309017
1.173e-08;-0.00560488;-0.309017
1.174e-08;-0.00560488;-0.809017
1.175e-08;-0.00560488;-1
1.176e-08;-0.00560488;-0.809017
1.177e-08;-0.00560488;-0.309017
1.178e-08;-0.00560488;0.309017
1.179e-08;-0.00560488;0.809017
1.18e-08;-0.00560488;1
1.181e-08;-0.00560488;0.809017
1.182e-08;-0.00560488;0.309017
1.183e-08;-0.00560488;-0.309017
1.184e-08;-0.00560488;-0.809017
1.185e-08;-0.00560488;-1
1.186e-08;-0.00560488;-0.809017
1.187e-08;-0.00560488;-0.309017
1.188e-08;-0.00560488;0.309017
1.189e-08;-0.00560488;0.809017
1.19e-08;-0.00560488;1
1.191e-08;-0.00560488;0.809017
1.192e-08;-0.00560488;0.309017
1.193e-08;-0.00560488;-0.309017
1.194e-08;-0.00560488;-0.809017
1.195e-08;-0.00560488;-1
1.196e-08;-0.00560488;-0.809017
1.197e-08;-0.00560488;-0.309017
1.198e-08;-0.00560488;0.309017
1.199e-08;-0.00560488;0.809017
1.2e-08;-0.00560488;1
1.201e-08;-0.00560488;0.809017
1.202e-08;-0.00560488;0.309017
1.203e-08;-0.00560488;-0.309017
1.204e-08;-0.00560488;-0.809017
1.205e-08;-0.00560488;-1
1.206e-08;-0.00560488;-0.809017
1.207e-08;-0.00560488;-0.309017
1.208e-08;-0.00560488;0.309017
1.209e-08;-0.00560488;0.809017
1.21e-08;-0.00560488;1
1.211e-08;-0.00560488;0.809017
1.212e-08;-0.00560488;0.309017
1.213e-08;-0.00560488;-0.309017
1.214e-08;-0.00560488;-0.809017
1.215e-08;-0.00560488;-1
1.216e-08;-0.00560488;-0.809017
1.217e-08;-0.00560488;-0.309017
1.218e-08;-0.00560488;0.309017
1.219e-08;-0.00560488;0.809017
1.22e-08;-0.00560488;1
1.221e-08;-0.00560488;0.809017
1.222e-08;-0.00560488;0.309017
1.223e-08;-0.00560488;-0.309017
1.224e-08;-0.00560488;-0.809017
1.225e-08;-0.00560488;-1
1.226e-08;-0.00560488;-0.809017
1.227e-08;-0.00560488;-0.309017
1.228e-08;-0.00560488;0.309017
1.229e-08;-0.00560488;0.809017
1.23e-08;-0.00560488;1
1.231e-08;-0.00560488;0.809017
1.232e-08;-0.00560488;0.309017
1.233e-08;-0.00560488;-0.309017
1.234e-08;-0.00560488;-0.809017
1.235e-08;-0.00560488;-1
1.236e-08;-0.00560488;-0.809017
1.237e-08;-0.00560488;-0.309017
1.238e-08;-0.00560488;0.309017
1.239e-08;-0.00560488;0.809017
1.24e-08;-0.00560488;1
1.241e-08;-0.00560488;0.809017
1.242e-08;-0.00560488;0.309017
1.243e-08;-0.00560488;-0.309017
1.244e-08;-0.00560488;-0.809017
1.245e-08;-0.00560488;-1
1.246e-08;-0.00560488;-0.809017
1.247e-08;-0.00560488;-0.309017
1.248e-08;-0.00560488;0.309017
1.249e-08;-0.00560488;0.809017
1.25e-08;-0.00560488;1
1.251e-08;-0.00560488;0.809017
1.252e-08;-0.00560488;0.309017
1.253e-08;-0.00560488;-0.309017
1.254e-08;-0.00560488;-0.809017
1.255e-08;-0.00560488;-1
1.256e-08;-0.00560488;-0.809017
1.257e-08;-0.00560488;-0.309017
1.258e-08;-0.00560488;0.309017
1.259e-08;-0.00560488;0.809017
1.26e-08;-0.00560488;1
1.261e-08;-0.00560488;0.809017
1.262e-08;-0.00560488;0.309017
1.263e-08;-0.00560488;-0.309017
1.264e-08;-0.00560488;-0.809017
1.265e-08;-0.00560488;-1
1.266e-08;-0.00560488;-0.809017
1.267e-08;-0.00560488;-0.309017
1.268e-08;-0.00560488;0.309017
1.269e-08;-0.00560488;0.809017
1.27e-08;-0.00560488;1
1.271e-08;-0.00560488;0.809017
1.272e-08;-0.00560488;0.309017
1.273e-08;-0.00560488;-0.309017
1.274e-08;-0.00560488;-0.809017
1.275e-08;-0.00560488;-1
1.276e-08;-0.00560488;-0.809017
1.277e-08;-0.00560488;-0.309017
1.278e-08;-0.00560488;0.309017
1.279e-08;-0.00560488;0.809017
1.28e-08;-0.00560488;1
1.281e-08;-0.00560488;0.809017
1.282e-08;-0.00560488;0.309017
1.283e-08;-0.00560488;-0.309017
1.284e-08;-0.00560488;-0.809017
1.285e-08;-0.00560488;-1
1.286e-08;-0.00560488;-0.809017
1.287e-08;-0.00560488;-0.309017
1.288e-08;-0.00560488;0.309017
1.289e-08;-0.00560488;0.809017
1.29e-08;-0.00560488;1
1.291e-08;-0.00560488;0.809017
1.292e-08;-0.00560488;0.309017
1.293e-08;-0.00560488;-0.309017
1.294e-08;-0.00560488;-0.809017
1.295e-08;-0.00560488;-1
1.296e-08;-0.00560488;-0.809017
1.297e-08;-0.00560488;-0.309017
1.298e-08;-0.00560488;0.309017
1.299e-08;-0.00560488;0.809017
1.3e-08;-0.00560488;1
1.301e-08;-0.00560488;0.809017
1.302e-08;-0.00560488;0.309017
1.303e-08;-0.00560488;-0.309017
1.304e-08;-0.00560488;-0.809017
1.305e-08;-0.00560488;-1
1.306e-08;-0.00560488;-0.809017
1.307e-08;-0.00560488;-0.309017
1.308e-08;-0.00560488;0.309017
1.309e-08;-0.00560488;0.809017
1.31e-08;-0.00560488;1
1.311e-08;-0.00560488;0.809017
1.312e-08;-0.00560488;0.309017
1.313e-08;-0.00560488;-0.309017
1.314e-08;-0.00560488;-0.809017
1.315e-08;-0.00560488;-1
1.316e-08;-0.00560488;-0.809017
1.317e-08;-0.00560488;-0.309017
1.318e-08;-0.00560488;0.309017
1.319e-08;-0.00560488;0.809017
1.32e-08;-0.00560488;1
1.321e-08;-0.00560488;0.809017
1.322e-08;-0.00560488;0.309017
1.323e-08;-0.00560488;-0.309017
1.324e-08;-0.00560488;-0.809017
1.325e-08;-0.00560488;-1
1.326e-08;-0.00560488;-0.809017
1.327e-08;-0.00560488;-0.309017
1.328e-08;-0.00560488;0.309017
1.329e-08;-0.00560488;0.809017
1.33e-08;-0.00560488;1
1.331e-08;-0.00560488;0.809017
1.332e-08;-0.00560488;0.309017
1.333e-08;-0.00560488;-0.309017
1.334e-08;-0.00560488;-0.809017
1.335e-08;-0.00560488;-1
1.336e-08;-0.00560488;-0.809017
1.337e-08;-0.00560488;-0.309017
1.338e-08;-0.00560488;0.309017
1.339e-08;-0.00560488;0.809017
1.34e-08;-0.00560488;1
1.341e-08;-0.00560488;0.809017
1.342e-08;-0.00560488;0.309017
1.343e-08;-0.00560488;-0.309017
1.344e-08;-0.00560488;-0.809017
1.345e-08;-0.00560488;-1
1.346e-08;-0.00560488;-0.809017
1.347e-08;-0.00560488;-0.309017
1.348e-08;-0.00560488;0.309017
1.349e-08;-0.00560488;0.809017
1.35e-08;-0.00560488;1
1.351e-08;-0.00560488;0.809017
1.352e-08;-0.00560488;0.309017
1.353e-08;-0.00560488;-0.309017
1.354e-08;-0.00560488;-0.809017
1.355e-08;-0.00560488;-1
1.356e-08;-0.00560488;-0.809017
1.357e-08;-0.00560488;-0.309017
1.358e-08;-0.00560488;0.309017
1.359e-08;-0.00560488;0.809017
1.36e-08;-0.00560488;1
1.361e-08;-0.00560488;0.809017
1.362e-08;-0.00560488;0.309017
1.363e-08;-0.00560488;-0.309017
1.364e-08;-0.00560488;-0.809017
1.365e-08;-0.00560488;-1
1.366e-08;-0.00560488;-0.809017
1.367e-08;-0.00560488;-0.309017
1.368e-08;-0.00560488;0.309017
1.369e-08;-0.00560488;0.809017
1.37e-08;-0.00560488;1
1.371e-08;-0.00560488;0.809017
1.372e-08;-0.00560488;0.309017
1.373e-08;-0.00560488;-0.309017
1.374e-08;-0.00560488;-0.809017
1.375e-08;-0.00560488;-1
1.376e-08;-0.00560488;-0.809017
1.377e-08;-0.00560488;-0.309017
1.378e-08;-0.00560488;0.309017
1.379e-08;-0.00560488;0.809017
1.38e-08;-0.00560488;1
1.381e-08;-0.00560488;0.809017
1.382e-08;-0.00560488;0.309017
1.383e-08;-0.00560488;-0.309017
1.384e-08;-0.00560488;-0.809017
1.385e-08;-0.00560488;-1
1.386e-08;-0.00560488;-0.809017
1.387e-08;-0.00560488;-0.309017
1.388e-08;-0.00560488;0.309017
1.389e-08;-0.00560488;0.809017
1.39e-08;-0.00560488;1
1.391e-08;-0.00560488;0.809017
1.392e-08;-0.00560488;0.309017
1.393e-08;-0.00560488;-0.309017
1.394e-08;-0.00560488;-0.809017
1.395e-08;-0.00560488;-1
1.396e-08;-0.00560488;-0.809017
1.397e-08;-0.00560488;-0.309017
1.398e-08;-0.00560488;0.309017
1.399e-08;-0.00560488;0.809017
1.4e-08;-0.00560488;-1
1.401e-08;-0.00560488;-0.809017
1.402e-08;-0.00560488;-0.309017
1.403e-08;-0.00560488;0.309017
1.404e-08;-0.00560488;0.809017
1.405e-08;-0.00560488;1
1.406e-08;-0.00560488;0.809017
1.407e-08;-0.00560488;0.309017
1.408e-08;-0.00560488;-0.309017
1.409e-08;-0.00560488;-0.809017
1.41e-08;-0.00560488;-1
1.411e-08;-0.00560488;-0.809017
1.412e-08;-0.00560488;-0.309017
1.413e-08;-0.00560488;0.309017
1.414e-08;-0.00560488;0.809017
1.415e-08;-0.00560488;1
1.416e-08;-0.00560488;0.809017
1.417e-08;-0.00560488;0.309017
1.418e-08;-0.00560488;-0.309017
1.419e-08;-0.00560488;-0.809017
1.42e-08;-0.00560488;-1
1.421e-08;-0.00560488;-0.809017
1.422e-08;-0.00560488;-0.309017
1.423e-08;-0.00560488;0.309017
1.424e-08;-0.00560488;0.809017
1.425e-08;-0.00560488;1
1.426e-08;-0.00560488;0.809017
1.427e-08;-0.00560488;0.309017
1.428e-08;-0.00560488;-0.309017
1.429e-08;-0.00560488;-0.809017
1.43e-08;-0.00560488;-1
1.431e-08;-0.00560488;-0.809017
1.432e-08;-0.00560488;-0.309017
1.433e-08;-0.00560488;0.309017
1.434e-08;-0.00560488;0.809017
1.435e-08;-0.00560488;1
1.436e-08;-0.00560488;0.809017
1.437e-08;-0.00560488;0.309017
1.438e-08;-0.00560488;-0.309017
1.439e-08;-0.00560488;-0.809017
1.44e-08;-0.00560488;-1
1.441e-08;-0.00560488;-0.809017
1.442e-08;-0.00560488;-0.309017
1.443e-08;-0.00560488;0.309017
1.444e-08;-0.00560488;0.809017
1.445e-08;-0.00560488;1
1.446e-08;-0.00560488;0.809017
1.447e-08;-0.00560488;0.309017
1.448e-08;-0.00560488;-0.309017
1.449e-08;-0.00560488;-0.809017
1.45e-08;-0.00560488;-1
1.451e-08;-0.00560488;-0.809017
1.452e-08;-0.00560488;-0.309017
1.453e-08;-0.00560488;0.309017
1.454e-08;-0.00560488;0.809017
1.455e-08;-0.00560488;1
1.456e-08;-0.00560488;0.809017
1.457e-08;-0.00560488;0.309017
1.458e-08;-0.00560488;-0.309017
1.459e-08;-0.00560488;-0.809017
1.46e-08;-0.00560488;-1
1.461e-08;-0.00560488;-0.809017
1.462e-08;-0.00560488;-0.309017
1.463e-08;-0.00560488;0.309017
1.464e-08;-0.00560488;0.809017
1.465e-08;-0.00560488;1
1.466e-08;-0.00560488;0.809017
1.467e-08;-0.00560488;0.309017
1.468e-08;-0.00560488;-0.309017
1.469e-08;-0.00560488;-0.809017
1.47e-08;-0.00560488;-1
1.471e-08;-0.00560488;-0.809017
1.472e-08;-0.00560488;-0.309017
1.473e-08;-0.00560488;0.309017
1.474e-08;-0.00560488;0.809017
1.475e-08;-0.00560488;1
1.476e-08;-0.00560488;0.809017
1.477e-08;-0.00560488;0.309017
