Time t;Z Position z_t;Signal Gain
3.509e-08;-0.00560488;149.988
3.51e-08;-0.00560488;149.988
3.511e-08;-0.00560488;149.988
3.512e-08;-0.00560488;149.988
3.513e-08;-0.00560488;149.988
3.514e-08;-0.00560488;149.988
3.515e-08;-0.00560488;149.988
3.516e-08;-0.00560488;149.988
3.517e-08;-0.00560488;149.988
3.518e-08;-0.00560488;149.988
3.519e-08;-0.00560488;149.988
3.52e-08;-0.00560488;149.988
3.521e-08;-0.00560488;149.988
3.522e-08;-0.00560488;149.988
3.523e-08;-0.00560488;149.988
3.524e-08;-0.00560488;149.988
3.525e-08;-0.00560488;149.988
3.526e-08;-0.00560488;149.988
3.527e-08;-0.00560488;149.988
3.528e-08;-0.00560488;149.988
3.529e-08;-0.00560488;149.988
3.53e-08;-0.00560488;149.988
3.531e-08;-0.00560488;149.988
3.532e-08;-0.00560488;149.988
3.533e-08;-0.00560488;149.988
3.534e-08;-0.00560488;149.988
3.535e-08;-0.00560488;149.988
3.536e-08;-0.00560488;149.988
3.537e-08;-0.00560488;149.988
3.538e-08;-0.00560488;149.988
3.539e-08;-0.00560488;149.988
3.54e-08;-0.00560488;149.988
3.541e-08;-0.00560488;149.988
3.542e-08;-0.00560488;149.988
3.543e-08;-0.00560488;149.988
3.544e-08;-0.00560488;149.988
3.545e-08;-0.00560488;149.988
3.546e-08;-0.00560488;149.988
3.547e-08;-0.00560488;149.988
3.548e-08;-0.00560488;149.988
3.549e-08;-0.00560488;149.988
3.55e-08;-0.00560488;149.988
3.551e-08;-0.00560488;149.988
3.552e-08;-0.00560488;149.988
3.553e-08;-0.00560488;149.988
3.554e-08;-0.00560488;149.988
3.555e-08;-0.00560488;149.988
3.556e-08;-0.00560488;149.988
3.557e-08;-0.00560488;149.988
3.558e-08;-0.00560488;149.988
3.559e-08;-0.00560488;149.988
3.56e-08;-0.00560488;149.988
3.561e-08;-0.00560488;149.988
3.562e-08;-0.00560488;149.988
3.563e-08;-0.00560488;149.988
3.564e-08;-0.00560488;149.988
3.565e-08;-0.00560488;149.988
3.566e-08;-0.00560488;149.988
3.567e-08;-0.00560488;149.988
3.568e-08;-0.00560488;149.988
3.569e-08;-0.00560488;149.988
3.57e-08;-0.00560488;149.988
3.571e-08;-0.00560488;149.988
3.572e-08;-0.00560488;149.988
3.573e-08;-0.00560488;149.988
3.574e-08;-0.00560488;149.988
3.575e-08;-0.00560488;149.988
3.576e-08;-0.00560488;149.988
3.577e-08;-0.00560488;149.988
3.578e-08;-0.00560488;149.988
3.579e-08;-0.00560488;149.988
3.58e-08;-0.00560488;149.988
3.581e-08;-0.00560488;149.988
3.582e-08;-0.00560488;149.988
3.583e-08;-0.00560488;149.988
3.584e-08;-0.00560488;149.988
3.585e-08;-0.00560488;149.988
3.586e-08;-0.00560488;149.988
3.587e-08;-0.00560488;149.988
3.588e-08;-0.00560488;149.988
3.589e-08;-0.00560488;149.988
3.59e-08;-0.00560488;149.988
3.591e-08;-0.00560488;149.988
3.592e-08;-0.00560488;149.988
3.593e-08;-0.00560488;149.988
3.594e-08;-0.00560488;149.988
3.595e-08;-0.00560488;149.988
3.596e-08;-0.00560488;149.988
3.597e-08;-0.00560488;149.988
3.598e-08;-0.00560488;149.988
3.599e-08;-0.00560488;149.988
3.6e-08;-0.00560488;149.988
3.601e-08;-0.00560488;149.988
3.602e-08;-0.00560488;149.988
3.603e-08;-0.00560488;149.988
3.604e-08;-0.00560488;149.988
3.605e-08;-0.00560488;149.988
3.606e-08;-0.00560488;149.988
3.607e-08;-0.00560488;149.988
3.608e-08;-0.00560488;149.988
3.609e-08;-0.00560488;149.988
3.61e-08;-0.00560488;149.988
3.611e-08;-0.00560488;149.988
3.612e-08;-0.00560488;149.988
3.613e-08;-0.00560488;149.988
3.614e-08;-0.00560488;149.988
3.615e-08;-0.00560488;149.988
3.616e-08;-0.00560488;149.988
3.617e-08;-0.00560488;149.988
3.618e-08;-0.00560488;149.988
3.619e-08;-0.00560488;149.988
3.62e-08;-0.00560488;149.988
3.621e-08;-0.00560488;149.988
3.622e-08;-0.00560488;149.988
3.623e-08;-0.00560488;149.988
3.624e-08;-0.00560488;149.988
3.625e-08;-0.00560488;149.988
3.626e-08;-0.00560488;149.988
3.627e-08;-0.00560488;149.988
3.628e-08;-0.00560488;149.988
3.629e-08;-0.00560488;149.988
3.63e-08;-0.00560488;149.988
3.631e-08;-0.00560488;149.988
3.632e-08;-0.00560488;149.988
3.633e-08;-0.00560488;149.988
3.634e-08;-0.00560488;149.988
3.635e-08;-0.00560488;149.988
3.636e-08;-0.00560488;149.988
3.637e-08;-0.00560488;149.988
3.638e-08;-0.00560488;149.988
3.639e-08;-0.00560488;149.988
3.64e-08;-0.00560488;149.988
3.641e-08;-0.00560488;149.988
3.642e-08;-0.00560488;149.988
3.643e-08;-0.00560488;149.988
3.644e-08;-0.00560488;149.988
3.645e-08;-0.00560488;149.988
3.646e-08;-0.00560488;149.988
3.647e-08;-0.00560488;149.988
3.648e-08;-0.00560488;149.988
3.649e-08;-0.00560488;149.988
3.65e-08;-0.00560488;149.988
3.651e-08;-0.00560488;149.988
3.652e-08;-0.00560488;149.988
3.653e-08;-0.00560488;149.988
3.654e-08;-0.00560488;149.988
3.655e-08;-0.00560488;149.988
3.656e-08;-0.00560488;149.988
3.657e-08;-0.00560488;149.988
3.658e-08;-0.00560488;149.988
3.659e-08;-0.00560488;149.988
3.66e-08;-0.00560488;149.988
3.661e-08;-0.00560488;149.988
3.662e-08;-0.00560488;149.988
3.663e-08;-0.00560488;149.988
3.664e-08;-0.00560488;149.988
3.665e-08;-0.00560488;149.988
3.666e-08;-0.00560488;149.988
3.667e-08;-0.00560488;149.988
3.668e-08;-0.00560488;149.988
3.669e-08;-0.00560488;149.988
3.67e-08;-0.00560488;149.988
3.671e-08;-0.00560488;149.988
3.672e-08;-0.00560488;149.988
3.673e-08;-0.00560488;149.988
3.674e-08;-0.00560488;149.988
3.675e-08;-0.00560488;149.988
3.676e-08;-0.00560488;149.988
3.677e-08;-0.00560488;149.988
3.678e-08;-0.00560488;149.988
3.679e-08;-0.00560488;149.988
3.68e-08;-0.00560488;149.988
3.681e-08;-0.00560488;149.988
3.682e-08;-0.00560488;149.988
3.683e-08;-0.00560488;149.988
3.684e-08;-0.00560488;149.988
3.685e-08;-0.00560488;149.988
3.686e-08;-0.00560488;149.988
3.687e-08;-0.00560488;149.988
3.688e-08;-0.00560488;149.988
3.689e-08;-0.00560488;149.988
3.69e-08;-0.00560488;149.988
3.691e-08;-0.00560488;149.988
3.692e-08;-0.00560488;149.988
3.693e-08;-0.00560488;149.988
3.694e-08;-0.00560488;149.988
3.695e-08;-0.00560488;149.988
3.696e-08;-0.00560488;149.988
3.697e-08;-0.00560488;149.988
3.698e-08;-0.00560488;149.988
3.699e-08;-0.00560488;149.988
3.7e-08;-0.00560488;149.988
3.701e-08;-0.00560488;149.988
3.702e-08;-0.00560488;149.988
3.703e-08;-0.00560488;149.988
3.704e-08;-0.00560488;149.988
3.705e-08;-0.00560488;149.988
3.706e-08;-0.00560488;149.988
3.707e-08;-0.00560488;149.988
3.708e-08;-0.00560488;149.988
3.709e-08;-0.00560488;149.988
3.71e-08;-0.00560488;149.988
3.711e-08;-0.00560488;149.988
3.712e-08;-0.00560488;149.988
3.713e-08;-0.00560488;149.988
3.714e-08;-0.00560488;149.988
3.715e-08;-0.00560488;149.988
3.716e-08;-0.00560488;149.988
3.717e-08;-0.00560488;149.988
3.718e-08;-0.00560488;149.988
3.719e-08;-0.00560488;149.988
3.72e-08;-0.00560488;149.988
3.721e-08;-0.00560488;149.988
3.722e-08;-0.00560488;149.988
3.723e-08;-0.00560488;149.988
3.724e-08;-0.00560488;149.988
3.725e-08;-0.00560488;149.988
3.726e-08;-0.00560488;149.988
3.727e-08;-0.00560488;149.988
3.728e-08;-0.00560488;149.988
3.729e-08;-0.00560488;149.988
3.73e-08;-0.00560488;149.988
3.731e-08;-0.00560488;149.988
3.732e-08;-0.00560488;149.988
3.733e-08;-0.00560488;149.988
3.734e-08;-0.00560488;149.988
3.735e-08;-0.00560488;149.988
3.736e-08;-0.00560488;149.988
3.737e-08;-0.00560488;149.988
3.738e-08;-0.00560488;149.988
3.739e-08;-0.00560488;149.988
3.74e-08;-0.00560488;149.988
3.741e-08;-0.00560488;149.988
3.742e-08;-0.00560488;149.988
3.743e-08;-0.00560488;149.988
3.744e-08;-0.00560488;149.988
3.745e-08;-0.00560488;149.988
3.746e-08;-0.00560488;149.988
3.747e-08;-0.00560488;149.988
3.748e-08;-0.00560488;149.988
3.749e-08;-0.00560488;149.988
3.75e-08;-0.00560488;149.988
3.751e-08;-0.00560488;149.988
3.752e-08;-0.00560488;149.988
3.753e-08;-0.00560488;149.988
3.754e-08;-0.00560488;149.988
3.755e-08;-0.00560488;149.988
3.756e-08;-0.00560488;149.988
3.757e-08;-0.00560488;149.988
3.758e-08;-0.00560488;149.988
3.759e-08;-0.00560488;149.988
3.76e-08;-0.00560488;149.988
3.761e-08;-0.00560488;149.988
3.762e-08;-0.00560488;149.988
3.763e-08;-0.00560488;149.988
3.764e-08;-0.00560488;149.988
3.765e-08;-0.00560488;149.988
3.766e-08;-0.00560488;149.988
3.767e-08;-0.00560488;149.988
3.768e-08;-0.00560488;149.988
3.769e-08;-0.00560488;149.988
3.77e-08;-0.00560488;149.988
3.771e-08;-0.00560488;149.988
3.772e-08;-0.00560488;149.988
3.773e-08;-0.00560488;149.988
3.774e-08;-0.00560488;149.988
3.775e-08;-0.00560488;149.988
3.776e-08;-0.00560488;149.988
3.777e-08;-0.00560488;149.988
3.778e-08;-0.00560488;149.988
3.779e-08;-0.00560488;149.988
3.78e-08;-0.00560488;149.988
3.781e-08;-0.00560488;149.988
3.782e-08;-0.00560488;149.988
3.783e-08;-0.00560488;149.988
3.784e-08;-0.00560488;149.988
3.785e-08;-0.00560488;149.988
3.786e-08;-0.00560488;149.988
3.787e-08;-0.00560488;149.988
3.788e-08;-0.00560488;149.988
3.789e-08;-0.00560488;149.988
3.79e-08;-0.00560488;149.988
3.791e-08;-0.00560488;149.988
3.792e-08;-0.00560488;149.988
3.793e-08;-0.00560488;149.988
3.794e-08;-0.00560488;149.988
3.795e-08;-0.00560488;149.988
3.796e-08;-0.00560488;149.988
3.797e-08;-0.00560488;149.988
3.798e-08;-0.00560488;149.988
3.799e-08;-0.00560488;149.988
3.8e-08;-0.00560488;149.988
3.801e-08;-0.00560488;149.988
3.802e-08;-0.00560488;149.988
3.803e-08;-0.00560488;149.988
3.804e-08;-0.00560488;149.988
3.805e-08;-0.00560488;149.988
3.806e-08;-0.00560488;149.988
3.807e-08;-0.00560488;149.988
3.808e-08;-0.00560488;149.988
3.809e-08;-0.00560488;149.988
3.81e-08;-0.00560488;149.988
3.811e-08;-0.00560488;149.988
3.812e-08;-0.00560488;149.988
3.813e-08;-0.00560488;149.988
3.814e-08;-0.00560488;149.988
3.815e-08;-0.00560488;149.988
3.816e-08;-0.00560488;149.988
3.817e-08;-0.00560488;149.988
3.818e-08;-0.00560488;149.988
3.819e-08;-0.00560488;149.988
3.82e-08;-0.00560488;149.988
3.821e-08;-0.00560488;149.988
3.822e-08;-0.00560488;149.988
3.823e-08;-0.00560488;149.988
3.824e-08;-0.00560488;149.988
3.825e-08;-0.00560488;149.988
3.826e-08;-0.00560488;149.988
3.827e-08;-0.00560488;149.988
3.828e-08;-0.00560488;149.988
3.829e-08;-0.00560488;149.988
3.83e-08;-0.00560488;149.988
3.831e-08;-0.00560488;149.988
3.832e-08;-0.00560488;149.988
3.833e-08;-0.00560488;149.988
3.834e-08;-0.00560488;149.988
3.835e-08;-0.00560488;149.988
3.836e-08;-0.00560488;149.988
3.837e-08;-0.00560488;149.988
3.838e-08;-0.00560488;149.988
3.839e-08;-0.00560488;149.988
3.84e-08;-0.00560488;149.988
3.841e-08;-0.00560488;149.988
3.842e-08;-0.00560488;149.988
3.843e-08;-0.00560488;149.988
3.844e-08;-0.00560488;149.988
3.845e-08;-0.00560488;149.988
3.846e-08;-0.00560488;149.988
3.847e-08;-0.00560488;149.988
3.848e-08;-0.00560488;149.988
3.849e-08;-0.00560488;149.988
3.85e-08;-0.00560488;149.988
3.851e-08;-0.00560488;149.988
3.852e-08;-0.00560488;149.988
3.853e-08;-0.00560488;149.988
3.854e-08;-0.00560488;149.988
3.855e-08;-0.00560488;149.988
3.856e-08;-0.00560488;149.988
3.857e-08;-0.00560488;149.988
3.858e-08;-0.00560488;149.988
3.859e-08;-0.00560488;149.988
3.86e-08;-0.00560488;149.988
3.861e-08;-0.00560488;149.988
3.862e-08;-0.00560488;149.988
3.863e-08;-0.00560488;149.988
3.864e-08;-0.00560488;149.988
3.865e-08;-0.00560488;149.988
3.866e-08;-0.00560488;149.988
3.867e-08;-0.00560488;149.988
3.868e-08;-0.00560488;149.988
3.869e-08;-0.00560488;149.988
3.87e-08;-0.00560488;149.988
3.871e-08;-0.00560488;149.988
3.872e-08;-0.00560488;149.988
3.873e-08;-0.00560488;149.988
3.874e-08;-0.00560488;149.988
3.875e-08;-0.00560488;149.988
3.876e-08;-0.00560488;149.988
3.877e-08;-0.00560488;149.988
3.878e-08;-0.00560488;149.988
3.879e-08;-0.00560488;149.988
3.88e-08;-0.00560488;149.988
3.881e-08;-0.00560488;149.988
3.882e-08;-0.00560488;149.988
3.883e-08;-0.00560488;149.988
3.884e-08;-0.00560488;149.988
3.885e-08;-0.00560488;149.988
3.886e-08;-0.00560488;149.988
3.887e-08;-0.00560488;149.988
3.888e-08;-0.00560488;149.988
3.889e-08;-0.00560488;149.988
3.89e-08;-0.00560488;149.988
3.891e-08;-0.00560488;149.988
3.892e-08;-0.00560488;149.988
3.893e-08;-0.00560488;149.988
3.894e-08;-0.00560488;149.988
3.895e-08;-0.00560488;149.988
3.896e-08;-0.00560488;149.988
3.897e-08;-0.00560488;149.988
3.898e-08;-0.00560488;149.988
3.899e-08;-0.00560488;149.988
3.9e-08;-0.00560488;149.988
3.901e-08;-0.00560488;149.988
3.902e-08;-0.00560488;149.988
3.903e-08;-0.00560488;149.988
3.904e-08;-0.00560488;149.988
3.905e-08;-0.00560488;149.988
3.906e-08;-0.00560488;149.988
3.907e-08;-0.00560488;149.988
3.908e-08;-0.00560488;149.988
3.909e-08;-0.00560488;149.988
3.91e-08;-0.00560488;149.988
3.911e-08;-0.00560488;149.988
3.912e-08;-0.00560488;149.988
3.913e-08;-0.00560488;149.988
3.914e-08;-0.00560488;149.988
3.915e-08;-0.00560488;149.988
3.916e-08;-0.00560488;149.988
3.917e-08;-0.00560488;149.988
3.918e-08;-0.00560488;149.988
3.919e-08;-0.00560488;149.988
3.92e-08;-0.00560488;149.988
3.921e-08;-0.00560488;149.988
3.922e-08;-0.00560488;149.988
3.923e-08;-0.00560488;149.988
3.924e-08;-0.00560488;149.988
3.925e-08;-0.00560488;149.988
3.926e-08;-0.00560488;149.988
3.927e-08;-0.00560488;149.988
3.928e-08;-0.00560488;149.988
3.929e-08;-0.00560488;149.988
3.93e-08;-0.00560488;149.988
3.931e-08;-0.00560488;149.988
3.932e-08;-0.00560488;149.988
3.933e-08;-0.00560488;149.988
3.934e-08;-0.00560488;149.988
3.935e-08;-0.00560488;149.988
3.936e-08;-0.00560488;149.988
3.937e-08;-0.00560488;149.988
3.938e-08;-0.00560488;149.988
3.939e-08;-0.00560488;149.988
3.94e-08;-0.00560488;149.988
3.941e-08;-0.00560488;149.988
3.942e-08;-0.00560488;149.988
3.943e-08;-0.00560488;149.988
3.944e-08;-0.00560488;149.988
3.945e-08;-0.00560488;149.988
3.946e-08;-0.00560488;149.988
3.947e-08;-0.00560488;149.988
3.948e-08;-0.00560488;149.988
3.949e-08;-0.00560488;149.988
3.95e-08;-0.00560488;149.988
3.951e-08;-0.00560488;149.988
3.952e-08;-0.00560488;149.988
3.953e-08;-0.00560488;149.988
3.954e-08;-0.00560488;149.988
3.955e-08;-0.00560488;149.988
3.956e-08;-0.00560488;149.988
3.957e-08;-0.00560488;149.988
3.958e-08;-0.00560488;149.988
3.959e-08;-0.00560488;149.988
3.96e-08;-0.00560488;149.988
3.961e-08;-0.00560488;149.988
3.962e-08;-0.00560488;149.988
3.963e-08;-0.00560488;149.988
3.964e-08;-0.00560488;149.988
3.965e-08;-0.00560488;149.988
3.966e-08;-0.00560488;149.988
3.967e-08;-0.00560488;149.988
3.968e-08;-0.00560488;149.988
3.969e-08;-0.00560488;149.988
3.97e-08;-0.00560488;149.988
3.971e-08;-0.00560488;149.988
3.972e-08;-0.00560488;149.988
3.973e-08;-0.00560488;149.988
3.974e-08;-0.00560488;149.988
3.975e-08;-0.00560488;149.988
3.976e-08;-0.00560488;149.988
3.977e-08;-0.00560488;149.988
3.978e-08;-0.00560488;149.988
3.979e-08;-0.00560488;149.988
3.98e-08;-0.00560488;149.988
3.981e-08;-0.00560488;149.988
3.982e-08;-0.00560488;149.988
3.983e-08;-0.00560488;149.988
3.984e-08;-0.00560488;149.988
3.985e-08;-0.00560488;149.988
3.986e-08;-0.00560488;149.988
3.987e-08;-0.00560488;149.988
3.988e-08;-0.00560488;149.988
3.989e-08;-0.00560488;149.988
3.99e-08;-0.00560488;149.988
3.991e-08;-0.00560488;149.988
3.992e-08;-0.00560488;149.988
3.993e-08;-0.00560488;149.988
3.994e-08;-0.00560488;149.988
3.995e-08;-0.00560488;149.988
3.996e-08;-0.00560488;149.988
3.997e-08;-0.00560488;149.988
3.998e-08;-0.00560488;149.988
3.999e-08;-0.00560488;149.988
4e-08;-0.00560488;149.988
4.001e-08;-0.00560488;149.988
4.002e-08;-0.00560488;149.988
4.003e-08;-0.00560488;149.988
4.004e-08;-0.00560488;149.988
4.005e-08;-0.00560488;149.988
4.006e-08;-0.00560488;149.988
4.007e-08;-0.00560488;149.988
4.008e-08;-0.00560488;149.988
4.009e-08;-0.00560488;149.988
4.01e-08;-0.00560488;149.988
4.011e-08;-0.00560488;149.988
4.012e-08;-0.00560488;149.988
4.013e-08;-0.00560488;149.988
4.014e-08;-0.00560488;149.988
4.015e-08;-0.00560488;149.988
4.016e-08;-0.00560488;149.988
4.017e-08;-0.00560488;149.988
4.018e-08;-0.00560488;149.988
4.019e-08;-0.00560488;149.988
4.02e-08;-0.00560488;149.988
4.021e-08;-0.00560488;149.988
4.022e-08;-0.00560488;149.988
4.023e-08;-0.00560488;149.988
4.024e-08;-0.00560488;149.988
4.025e-08;-0.00560488;149.988
4.026e-08;-0.00560488;149.988
4.027e-08;-0.00560488;149.988
4.028e-08;-0.00560488;149.988
4.029e-08;-0.00560488;149.988
4.03e-08;-0.00560488;149.988
4.031e-08;-0.00560488;149.988
4.032e-08;-0.00560488;149.988
4.033e-08;-0.00560488;149.988
4.034e-08;-0.00560488;149.988
4.035e-08;-0.00560488;149.988
4.036e-08;-0.00560488;149.988
4.037e-08;-0.00560488;149.988
4.038e-08;-0.00560488;149.988
4.039e-08;-0.00560488;149.988
4.04e-08;-0.00560488;149.988
4.041e-08;-0.00560488;149.988
4.042e-08;-0.00560488;149.988
4.043e-08;-0.00560488;149.988
4.044e-08;-0.00560488;149.988
4.045e-08;-0.00560488;149.988
4.046e-08;-0.00560488;149.988
4.047e-08;-0.00560488;149.988
4.048e-08;-0.00560488;149.988
4.049e-08;-0.00560488;149.988
4.05e-08;-0.00560488;149.988
4.051e-08;-0.00560488;149.988
4.052e-08;-0.00560488;149.988
4.053e-08;-0.00560488;149.988
4.054e-08;-0.00560488;149.988
4.055e-08;-0.00560488;149.988
4.056e-08;-0.00560488;149.988
4.057e-08;-0.00560488;149.988
4.058e-08;-0.00560488;149.988
4.059e-08;-0.00560488;149.988
4.06e-08;-0.00560488;149.988
4.061e-08;-0.00560488;149.988
4.062e-08;-0.00560488;149.988
4.063e-08;-0.00560488;149.988
4.064e-08;-0.00560488;149.988
4.065e-08;-0.00560488;149.988
4.066e-08;-0.00560488;149.988
4.067e-08;-0.00560488;149.988
4.068e-08;-0.00560488;149.988
4.069e-08;-0.00560488;149.988
4.07e-08;-0.00560488;149.988
4.071e-08;-0.00560488;149.988
4.072e-08;-0.00560488;149.988
4.073e-08;-0.00560488;149.988
4.074e-08;-0.00560488;149.988
4.075e-08;-0.00560488;149.988
4.076e-08;-0.00560488;149.988
4.077e-08;-0.00560488;149.988
4.078e-08;-0.00560488;149.988
4.079e-08;-0.00560488;149.988
4.08e-08;-0.00560488;149.988
4.081e-08;-0.00560488;149.988
4.082e-08;-0.00560488;149.988
4.083e-08;-0.00560488;149.988
4.084e-08;-0.00560488;149.988
4.085e-08;-0.00560488;149.988
4.086e-08;-0.00560488;149.988
4.087e-08;-0.00560488;149.988
4.088e-08;-0.00560488;149.988
4.089e-08;-0.00560488;149.988
4.09e-08;-0.00560488;149.988
4.091e-08;-0.00560488;149.988
4.092e-08;-0.00560488;149.988
4.093e-08;-0.00560488;149.988
4.094e-08;-0.00560488;149.988
4.095e-08;-0.00560488;149.988
4.096e-08;-0.00560488;149.988
4.097e-08;-0.00560488;149.988
4.098e-08;-0.00560488;149.988
4.099e-08;-0.00560488;149.988
4.1e-08;-0.00560488;149.988
4.101e-08;-0.00560488;149.988
4.102e-08;-0.00560488;149.988
4.103e-08;-0.00560488;149.988
4.104e-08;-0.00560488;149.988
4.105e-08;-0.00560488;149.988
4.106e-08;-0.00560488;149.988
4.107e-08;-0.00560488;149.988
4.108e-08;-0.00560488;149.988
4.109e-08;-0.00560488;149.988
4.11e-08;-0.00560488;149.988
4.111e-08;-0.00560488;149.988
4.112e-08;-0.00560488;149.988
4.113e-08;-0.00560488;149.988
4.114e-08;-0.00560488;149.988
4.115e-08;-0.00560488;149.988
4.116e-08;-0.00560488;149.988
4.117e-08;-0.00560488;149.988
4.118e-08;-0.00560488;149.988
4.119e-08;-0.00560488;149.988
4.12e-08;-0.00560488;149.988
4.121e-08;-0.00560488;149.988
4.122e-08;-0.00560488;149.988
4.123e-08;-0.00560488;149.988
4.124e-08;-0.00560488;149.988
4.125e-08;-0.00560488;149.988
4.126e-08;-0.00560488;149.988
4.127e-08;-0.00560488;149.988
4.128e-08;-0.00560488;149.988
4.129e-08;-0.00560488;149.988
4.13e-08;-0.00560488;149.988
4.131e-08;-0.00560488;149.988
4.132e-08;-0.00560488;149.988
4.133e-08;-0.00560488;149.988
4.134e-08;-0.00560488;149.988
4.135e-08;-0.00560488;149.988
4.136e-08;-0.00560488;149.988
4.137e-08;-0.00560488;149.988
4.138e-08;-0.00560488;149.988
4.139e-08;-0.00560488;149.988
4.14e-08;-0.00560488;149.988
4.141e-08;-0.00560488;149.988
4.142e-08;-0.00560488;149.988
4.143e-08;-0.00560488;149.988
4.144e-08;-0.00560488;149.988
4.145e-08;-0.00560488;149.988
4.146e-08;-0.00560488;149.988
4.147e-08;-0.00560488;149.988
4.148e-08;-0.00560488;149.988
4.149e-08;-0.00560488;149.988
4.15e-08;-0.00560488;149.988
4.151e-08;-0.00560488;149.988
4.152e-08;-0.00560488;149.988
4.153e-08;-0.00560488;149.988
4.154e-08;-0.00560488;149.988
4.155e-08;-0.00560488;149.988
4.156e-08;-0.00560488;149.988
4.157e-08;-0.00560488;149.988
4.158e-08;-0.00560488;149.988
4.159e-08;-0.00560488;149.988
4.16e-08;-0.00560488;149.988
4.161e-08;-0.00560488;149.988
4.162e-08;-0.00560488;149.988
4.163e-08;-0.00560488;149.988
4.164e-08;-0.00560488;149.988
4.165e-08;-0.00560488;149.988
4.166e-08;-0.00560488;149.988
4.167e-08;-0.00560488;149.988
4.168e-08;-0.00560488;149.988
4.169e-08;-0.00560488;149.988
4.17e-08;-0.00560488;149.988
4.171e-08;-0.00560488;149.988
4.172e-08;-0.00560488;149.988
4.173e-08;-0.00560488;149.988
4.174e-08;-0.00560488;149.988
4.175e-08;-0.00560488;149.988
4.176e-08;-0.00560488;149.988
4.177e-08;-0.00560488;149.988
4.178e-08;-0.00560488;149.988
4.179e-08;-0.00560488;149.988
4.18e-08;-0.00560488;149.988
4.181e-08;-0.00560488;149.988
4.182e-08;-0.00560488;149.988
4.183e-08;-0.00560488;149.988
4.184e-08;-0.00560488;149.988
4.185e-08;-0.00560488;149.988
4.186e-08;-0.00560488;149.988
4.187e-08;-0.00560488;149.988
4.188e-08;-0.00560488;149.988
4.189e-08;-0.00560488;149.988
4.19e-08;-0.00560488;149.988
4.191e-08;-0.00560488;149.988
4.192e-08;-0.00560488;149.988
4.193e-08;-0.00560488;149.988
4.194e-08;-0.00560488;149.988
4.195e-08;-0.00560488;149.988
4.196e-08;-0.00560488;149.988
4.197e-08;-0.00560488;149.988
4.198e-08;-0.00560488;149.988
4.199e-08;-0.00560488;149.988
4.2e-08;-0.00560488;149.988
4.201e-08;-0.00560488;149.988
4.202e-08;-0.00560488;149.988
4.203e-08;-0.00560488;149.988
4.204e-08;-0.00560488;149.988
4.205e-08;-0.00560488;149.988
4.206e-08;-0.00560488;149.988
4.207e-08;-0.00560488;149.988
4.208e-08;-0.00560488;149.988
4.209e-08;-0.00560488;149.988
4.21e-08;-0.00560488;149.988
4.211e-08;-0.00560488;149.988
4.212e-08;-0.00560488;149.988
4.213e-08;-0.00560488;149.988
4.214e-08;-0.00560488;149.988
4.215e-08;-0.00560488;149.988
4.216e-08;-0.00560488;149.988
4.217e-08;-0.00560488;149.988
4.218e-08;-0.00560488;149.988
4.219e-08;-0.00560488;149.988
4.22e-08;-0.00560488;149.988
4.221e-08;-0.00560488;149.988
4.222e-08;-0.00560488;149.988
4.223e-08;-0.00560488;149.988
4.224e-08;-0.00560488;149.988
4.225e-08;-0.00560488;149.988
4.226e-08;-0.00560488;149.988
4.227e-08;-0.00560488;149.988
4.228e-08;-0.00560488;149.988
4.229e-08;-0.00560488;149.988
4.23e-08;-0.00560488;149.988
4.231e-08;-0.00560488;149.988
4.232e-08;-0.00560488;149.988
4.233e-08;-0.00560488;149.988
4.234e-08;-0.00560488;149.988
4.235e-08;-0.00560488;149.988
4.236e-08;-0.00560488;149.988
4.237e-08;-0.00560488;149.988
4.238e-08;-0.00560488;149.988
4.239e-08;-0.00560488;149.988
4.24e-08;-0.00560488;149.988
4.241e-08;-0.00560488;149.988
4.242e-08;-0.00560488;149.988
4.243e-08;-0.00560488;149.988
4.244e-08;-0.00560488;149.988
4.245e-08;-0.00560488;149.988
4.246e-08;-0.00560488;149.988
4.247e-08;-0.00560488;149.988
4.248e-08;-0.00560488;149.988
4.249e-08;-0.00560488;149.988
4.25e-08;-0.00560488;149.988
4.251e-08;-0.00560488;149.988
4.252e-08;-0.00560488;149.988
4.253e-08;-0.00560488;149.988
4.254e-08;-0.00560488;149.988
4.255e-08;-0.00560488;149.988
4.256e-08;-0.00560488;149.988
4.257e-08;-0.00560488;149.988
4.258e-08;-0.00560488;149.988
4.259e-08;-0.00560488;149.988
4.26e-08;-0.00560488;149.988
4.261e-08;-0.00560488;149.988
4.262e-08;-0.00560488;149.988
4.263e-08;-0.00560488;149.988
4.264e-08;-0.00560488;149.988
4.265e-08;-0.00560488;149.988
4.266e-08;-0.00560488;149.988
4.267e-08;-0.00560488;149.988
4.268e-08;-0.00560488;149.988
4.269e-08;-0.00560488;149.988
4.27e-08;-0.00560488;149.988
4.271e-08;-0.00560488;149.988
4.272e-08;-0.00560488;149.988
4.273e-08;-0.00560488;149.988
4.274e-08;-0.00560488;149.988
4.275e-08;-0.00560488;149.988
4.276e-08;-0.00560488;149.988
4.277e-08;-0.00560488;149.988
4.278e-08;-0.00560488;149.988
4.279e-08;-0.00560488;149.988
4.28e-08;-0.00560488;149.988
4.281e-08;-0.00560488;149.988
4.282e-08;-0.00560488;149.988
4.283e-08;-0.00560488;149.988
4.284e-08;-0.00560488;149.988
